customer_id,gross_revenue,recency_days,purchases_quantity,qt_items,qt_returns,purchased_returned_diff,cluster
12951,1064.07,8,6,503,3,6.214608098422191,potentials
15835,954.09,44,4,439,0,6.0844994130751715,potentials
18190,284.46000000000004,192,2,140,1,4.9344739331306915,about_to_sleep
13993,3466.36,42,9,900,8,6.79346613258001,runners_up
14114,386.53,273,2,101,0,4.61512051684126,at_risk
15447,155.17,330,1,85,0,4.442651256490317,at_risk
16315,226.37,330,1,75,0,4.31748811353631,at_risk
14978,1931.42,72,5,525,0,6.263398262591624,potentials
16395,1486.9,60,5,1476,0,7.297091005160418,runners_up
15510,250.0,330,1,2,0,0.6931471805599453,about_to_lose
13614,1610.46,24,4,570,0,6.345636360828596,potentials
13246,1987.3,18,6,1602,50,7.347299700743164,runners_up
18690,2427.18,330,1,946,0,6.852242569051878,runners_up
15687,2993.1,8,9,1310,2,7.176254532017144,runners_up
18691,1.25,330,1,1,0,0.0,at_risk
16493,1351.63,79,4,1164,51,7.014814351275545,runners_up
12490,4859.93,5,10,3033,0,8.017307507688582,insiders
12672,225.89999999999998,329,1,78,0,4.356708826689592,at_risk
13385,534.57,329,1,281,0,5.638354669333745,need_attention
15626,675.8,74,2,766,0,6.641182169740591,runners_up
18692,140.14,329,1,18,0,2.8903717578961645,about_to_lose
18693,182.51,329,1,30,0,3.4011973816621555,about_to_lose
18694,191.84,329,1,37,0,3.6109179126442243,about_to_lose
18695,601.97,329,1,113,0,4.727387818712341,about_to_sleep
18696,473.2,329,1,68,0,4.219507705176107,at_risk
18697,355.81,329,1,54,0,3.9889840465642745,at_risk
18698,343.26,329,1,65,0,4.174387269895637,at_risk
12553,3278.28,8,10,1942,41,7.550135342488429,runners_up
15213,328.35,318,2,272,2,5.598421958998375,need_attention
14175,3222.3,59,3,1515,54,7.2868764117507,runners_up
18106,430.7,329,1,128,0,4.852030263919617,about_to_sleep
15033,2583.37,4,10,1693,3,7.432483807917119,runners_up
14329,5014.84,17,7,3095,20,8.031060180240619,insiders
18699,2742.96,329,1,1164,0,7.059617628291383,runners_up
18700,1883.57,329,1,483,0,6.180016653652572,promising
16401,4098.32,1,12,3882,23,8.258163361537619,insiders
16206,537.0600000000001,54,4,272,0,5.605802066295998,need_attention
13782,912.0,12,6,371,0,5.916202062607435,potentials
12924,925.75,88,4,480,1,6.171700597410915,potentials
16593,330.03,50,3,116,0,4.7535901911063645,about_to_sleep
13700,2265.12,26,10,2304,0,7.742402021815782,insiders
13064,1119.49,12,4,516,0,6.246106765481563,potentials
13048,1835.91,14,4,1238,8,7.114769448366463,runners_up
18069,2036.67,26,5,1311,3,7.176254532017144,runners_up
13634,1575.16,33,5,704,0,6.556778356158042,runners_up
16843,10196.57,42,16,10159,5,9.22562299550734,insiders
17064,859.35,58,3,318,0,5.762051382780177,need_attention
17609,1104.72,40,5,696,2,6.542471960506805,runners_up
15673,2881.02,88,4,1514,0,7.322510433997394,runners_up
12626,5954.48,23,9,3416,103,8.105609402299896,insiders
14976,774.86,57,6,232,4,5.429345628954441,need_attention
12388,2780.66,15,6,1462,0,7.2875606403097235,runners_up
13527,2287.51,33,7,1692,19,7.422373700986824,runners_up
15696,2736.46,33,8,1028,6,6.92951677076365,runners_up
15316,165.0,326,1,100,0,4.605170185988092,at_risk
12673,574.52,5,2,349,0,5.855071922202427,need_attention
15296,3672.86,50,6,1766,9,7.471363088187097,runners_up
17988,201.12,11,7,43,1,3.7376696182833684,at_risk
12820,942.34,3,4,722,0,6.582025138892826,runners_up
13001,9818.82,4,13,5505,8,8.61195776786066,insiders
14101,5976.79,73,6,6942,0,8.845345196421732,insiders
14238,146.85,326,1,111,0,4.709530201312334,about_to_sleep
17730,5298.4800000000005,3,13,3576,9,8.17948018535889,insiders
13929,842.65,169,2,143,4,4.9344739331306915,about_to_sleep
14657,848.22,17,4,466,1,6.142037405587356,potentials
18701,5.95,326,1,1,0,0.0,at_risk
13859,201.16,326,1,129,0,4.859812404361672,about_to_sleep
18212,248.42,326,1,101,0,4.61512051684126,at_risk
14292,4871.93,7,9,1663,20,7.404279118037268,runners_up
13883,2674.48,10,5,1436,67,7.221835825288449,runners_up
18702,3657.3199999999997,326,1,1609,0,7.3833681469923835,runners_up
18703,2259.93,326,1,893,0,6.794586580876499,runners_up
18704,3002.4,326,1,1229,0,7.113956109566034,runners_up
18705,2528.0299999999997,326,1,947,0,6.853299093186078,runners_up
18233,440.0,325,1,4,0,1.3862943611198906,about_to_lose
17018,920.1,40,2,176,0,5.170483995038151,about_to_sleep
14242,280.55,234,2,123,0,4.812184355372417,about_to_sleep
12356,2487.43,22,3,1573,0,7.360739903058278,runners_up
13898,155.93,325,1,133,0,4.890349128221754,about_to_sleep
16948,435.02,138,3,1614,0,7.3864708488298945,runners_up
16997,702.0,288,3,360,0,5.886104031450156,potentials
12527,330.71000000000004,81,3,233,0,5.4510384535657,need_attention
15395,107.45,325,1,17,0,2.833213344056216,about_to_lose
12510,814.5699999999999,142,2,347,0,5.849324779946859,need_attention
18709,1933.95,325,1,459,0,6.129050210060545,promising
18710,8.31,325,1,8,0,2.0794415416798357,about_to_lose
18711,269.5,325,1,53,0,3.970291913552122,at_risk
18712,302.15,325,1,50,0,3.912023005428146,at_risk
18713,2175.0499999999997,325,1,1016,0,6.923628628138427,runners_up
18714,360.31,325,1,62,0,4.127134385045092,at_risk
18715,204.78,325,1,27,0,3.295836866004329,about_to_lose
18716,462.26,325,1,69,0,4.23410650459726,at_risk
13263,7443.85,1,35,4774,0,8.470939806898775,insiders
14428,1244.83,7,5,436,8,6.059123195581797,potentials
18717,1582.83,325,1,609,0,6.411818267709897,promising
12451,8995.52,10,5,6574,120,8.772455372611907,insiders
12422,683.5600000000001,95,3,367,0,5.905361848054571,potentials
17708,267.08,187,2,91,0,4.51085950651685,at_risk
14090,76.32000000000001,324,1,72,0,4.276666119016055,at_risk
15606,2920.16,61,9,892,172,6.579251212010101,runners_up
18719,287.11,324,1,53,0,3.970291913552122,at_risk
15831,801.76,58,3,1105,8,7.00033446027523,runners_up
13310,1132.03,28,3,587,12,6.354370040797351,potentials
18720,3412.31,324,1,1430,0,7.265429723253953,runners_up
14916,1268.98,70,4,1136,4,7.0317412587631285,runners_up
17602,5102.97,2,6,4151,16,8.327242607457793,insiders
14572,2832.84,3,7,1428,3,7.261927092702751,runners_up
13502,292.0,16,3,264,0,5.575949103146316,need_attention
14784,289.99,26,2,237,0,5.4680601411351315,need_attention
15938,404.58,112,5,240,0,5.480638923341991,need_attention
12637,5823.9,67,8,2991,9,8.000349495324684,insiders
17418,463.46000000000004,42,2,289,0,5.666426688112432,need_attention
18726,5.5,323,1,2,0,0.6931471805599453,about_to_lose
14779,386.15,280,3,84,0,4.430816798843313,at_risk
16321,373.65000000000003,72,5,135,57,4.356708826689592,about_to_sleep
15262,178.95000000000002,323,1,73,0,4.290459441148391,at_risk
17862,330.9,323,1,100,0,4.605170185988092,at_risk
16892,525.54,1,5,239,4,5.459585514144159,need_attention
12402,195.6,323,1,92,0,4.5217885770490405,at_risk
17771,245.33,56,2,283,0,5.645446897643238,need_attention
15422,97.7,323,2,38,0,3.6375861597263857,about_to_lose
14770,876.42,232,2,490,0,6.194405391104672,potentials
16912,2575.38,28,11,1029,14,6.922643891475888,runners_up
18730,25.0,323,1,10,0,2.302585092994046,about_to_lose
18731,2989.0299999999997,323,1,1252,0,7.132497551660044,runners_up
18732,2311.29,323,1,1037,0,6.9440872082295275,runners_up
15174,135.75,322,1,145,0,4.976733742420574,about_to_sleep
14895,11138.710000000001,7,20,4851,28,8.481151420068972,insiders
12594,3208.2200000000003,37,9,1772,0,7.4798641311650265,runners_up
17504,2997.0299999999997,206,9,1664,208,7.283448228756631,runners_up
16387,94.36,322,1,44,0,3.784189633918261,at_risk
12664,4391.88,8,9,1188,0,7.080026499922591,runners_up
16618,2647.59,31,5,1363,1,7.216709486709457,runners_up
17277,1065.3500000000001,227,2,430,0,6.063785208687608,potentials
14088,50491.81,10,13,12665,72,9.440896383005846,insiders
17094,302.0,322,1,152,4,4.997212273764115,about_to_sleep
14692,591.55,137,4,265,10,5.541263545158426,need_attention
12970,452.24,7,4,310,0,5.736572297479192,need_attention
18736,2007.44,322,1,463,0,6.137727054086234,promising
18737,367.09999999999997,322,1,77,0,4.343805421853684,at_risk
18738,501.82,322,1,105,0,4.653960350157523,about_to_sleep
18739,2984.4,322,1,1481,0,7.300472814267799,runners_up
18740,1553.43,322,1,478,0,6.169610732491456,promising
17889,203.87,212,2,79,0,4.3694478524670215,at_risk
17644,2895.64,1,11,1793,52,7.462214939768189,runners_up
17714,153.0,320,1,92,0,4.5217885770490405,at_risk
12916,3006.15,138,4,1119,8,7.01301578963963,runners_up
17769,3997.98,12,10,1862,5,7.526717561352706,runners_up
14450,483.25,180,3,241,0,5.484796933490655,need_attention
16085,981.51,23,5,636,0,6.455198563340122,runners_up
13659,1573.2,205,2,894,15,6.778784897685177,runners_up
15167,163.0,320,1,67,0,4.204692619390966,at_risk
15443,3236.91,1,7,1663,3,7.414572881350589,runners_up
14224,1050.12,110,4,514,0,6.2422232654551655,potentials
13742,3131.02,16,12,1124,8,7.017506142941256,runners_up
17673,1629.12,1,6,1487,2,7.3031700512368,runners_up
12727,3440.7,10,7,2068,12,7.628517626575055,insiders
14068,265.85,320,1,73,0,4.290459441148391,at_risk
13068,344.0,10,2,200,0,5.298317366548036,about_to_sleep
18741,739.38,319,1,286,0,5.655991810819852,need_attention
18742,627.82,319,1,128,0,4.852030263919617,about_to_sleep
18743,715.5699999999999,319,1,226,0,5.420534999272286,need_attention
14368,155.0,319,1,36,0,3.58351893845611,about_to_lose
15497,1262.2,17,2,624,2,6.432940092739179,potentials
12559,525.71,310,2,281,2,5.631211781821365,need_attention
18744,492.87,319,1,86,0,4.454347296253507,at_risk
18745,220.84,319,1,42,0,3.7376696182833684,at_risk
13819,1140.35,301,3,1109,0,7.011213987350367,runners_up
14501,251.21,183,2,161,42,4.77912349311153,about_to_sleep
14782,200.10000000000002,319,1,114,0,4.736198448394496,about_to_sleep
17861,2100.8,3,8,1988,20,7.584773077612199,runners_up
14439,2661.24,319,1,526,0,6.26530121273771,promising
18161,1618.69,15,5,812,2,6.697034247666484,runners_up
15820,206.98,319,1,128,0,4.852030263919617,about_to_sleep
18136,784.33,63,3,379,6,5.921578419643816,potentials
16660,1267.6499999999999,16,4,571,120,6.111467339502679,potentials
12693,711.91,127,4,247,5,5.488937726156687,need_attention
12625,2413.82,211,2,1597,34,7.354362330421477,runners_up
13396,1360.99,29,2,600,8,6.3835066348840055,potentials
18748,1199.99,319,1,329,0,5.796057750765372,need_attention
18749,741.47,319,1,199,0,5.293304824724492,about_to_sleep
12935,2160.7,2,7,1853,1,7.524021415206125,runners_up
16730,743.11,52,3,994,96,6.8001700683022,runners_up
14541,1461.65,58,8,647,0,6.472346294500901,runners_up
18750,2439.76,319,1,1121,0,7.02197642307216,runners_up
13551,91.80000000000001,319,1,12,0,2.4849066497880004,about_to_lose
12421,639.04,15,4,478,0,6.169610732491456,potentials
18751,17.1,319,1,4,0,1.3862943611198906,about_to_lose
15052,215.78,319,1,82,0,4.406719247264253,at_risk
14130,483.86,319,1,258,0,5.552959584921617,need_attention
15222,585.0,318,1,440,0,6.0867747269123065,promising
13615,417.69,318,1,189,6,5.209486152841421,about_to_sleep
13901,2867.2,72,5,1739,0,7.461065514354283,runners_up
18752,454.12,318,1,92,0,4.5217885770490405,at_risk
13158,1201.06,94,4,784,0,6.664409020350408,runners_up
18753,1352.92,318,1,403,0,5.998936561946683,promising
14257,3099.7200000000003,64,5,1682,5,7.424761761823209,runners_up
15218,5756.89,10,11,3329,0,8.110427237575024,insiders
15110,996.1,23,4,246,6,5.480638923341991,need_attention
14534,4445.4,2,18,2046,122,7.562161631225652,insiders
15967,418.83,23,2,211,0,5.351858133476067,need_attention
16757,106.83000000000001,318,1,81,0,4.394449154672439,at_risk
12854,1324.5,78,3,627,5,6.432940092739179,potentials
13815,3667.36,22,4,2540,3,7.838737559599282,insiders
18008,2116.19,70,9,1581,0,7.365812837209472,runners_up
18277,110.38,58,1,68,1,4.204692619390966,at_risk
14389,1043.46,65,2,729,27,6.553933404025811,runners_up
13703,99.5,318,1,10,0,2.302585092994046,about_to_lose
15339,574.07,66,2,416,2,6.025865973825314,potentials
12744,9120.39,56,4,5234,0,8.562931083090092,insiders
16222,846.72,318,1,365,0,5.8998973535824915,promising
18754,1816.6299999999999,318,1,461,0,6.133398042996649,promising
14341,2182.28,45,8,1403,2,7.244941546337007,runners_up
13168,1319.19,36,4,682,2,6.522092798170152,runners_up
16943,816.73,211,3,145,0,4.976733742420574,about_to_sleep
18755,673.36,318,1,112,0,4.718498871295094,about_to_sleep
17515,639.02,31,4,243,0,5.493061443340548,need_attention
17082,2003.85,33,2,1049,0,6.955592608396297,runners_up
14248,302.58,318,1,102,0,4.624972813284271,at_risk
18756,12.75,318,1,1,0,0.0,at_risk
12609,964.85,78,3,639,0,6.459904454377535,runners_up
13002,120.94999999999999,318,1,73,0,4.290459441148391,at_risk
16133,14589.04,3,33,8887,150,9.075322160298095,insiders
13049,656.6800000000001,64,2,268,0,5.5909869805108565,need_attention
18757,13.55,318,1,7,0,1.9459101490553132,about_to_lose
18758,0.84,318,1,2,0,0.6931471805599453,about_to_lose
18759,20.1,318,1,14,0,2.6390573296152584,about_to_lose
14548,652.8,150,2,256,0,5.545177444479562,need_attention
13405,572.45,74,3,164,0,5.099866427824199,about_to_sleep
14049,5681.72,16,4,3870,24,8.254788926148725,insiders
16043,773.99,37,4,503,0,6.220590170099739,potentials
15812,1801.14,107,5,922,0,6.826545223556594,runners_up
13837,271.24,211,2,183,0,5.209486152841421,about_to_sleep
17118,157.02,317,1,154,0,5.0369526024136295,about_to_sleep
14616,406.08000000000004,242,3,104,0,4.6443908991413725,at_risk
14233,1462.72,49,4,680,9,6.508769136971682,runners_up
17075,834.12,17,4,292,3,5.666426688112432,need_attention
16714,1161.53,218,3,610,2,6.410174881966167,potentials
13098,28882.44,1,28,15968,57,9.674765972907856,insiders
17027,890.29,78,6,421,6,6.028278520230698,potentials
12591,368.85,317,1,225,0,5.41610040220442,need_attention
17786,278.74,85,2,200,0,5.298317366548036,about_to_sleep
16124,249.0,317,1,48,7,3.713572066704308,at_risk
16409,2028.88,36,5,1306,0,7.174724309836376,runners_up
13754,282.59999999999997,151,2,214,0,5.365976015021851,need_attention
15227,1219.4,36,5,750,0,6.620073206530356,runners_up
12997,1226.89,22,4,664,16,6.473890696352274,runners_up
18762,509.51,317,1,101,0,4.61512051684126,at_risk
18763,2.8499999999999996,317,1,3,0,1.0986122886681098,about_to_lose
18764,1472.36,317,1,407,0,6.008813185442595,promising
15215,734.94,46,3,225,14,5.351858133476067,need_attention
16918,1068.82,49,6,721,13,6.56244409369372,runners_up
16882,705.12,66,3,424,0,6.049733455231958,potentials
14442,1589.82,204,2,482,7,6.163314804034641,potentials
16496,1599.52,8,3,1111,20,6.994849985833071,runners_up
12764,1693.88,316,1,386,0,5.955837369464831,promising
17311,1384.85,78,2,1005,0,6.912742820493176,runners_up
18765,1363.6299999999999,316,1,358,0,5.8805329864007,promising
15910,1232.18,0,8,1015,0,6.922643891475888,runners_up
16949,1286.27,3,6,791,1,6.672032945461067,runners_up
14970,1592.06,68,4,250,0,5.521460917862246,need_attention
14701,2549.37,10,9,932,23,6.812345094177479,runners_up
12645,1631.18,33,4,1076,12,6.96979066990159,runners_up
12468,657.54,187,2,362,2,5.886104031450156,potentials
16767,5580.6,30,11,4435,0,8.39728289474368,insiders
14738,1314.45,42,7,601,25,6.3561076606958915,potentials
17540,578.9,24,2,194,1,5.262690188904886,about_to_sleep
18776,9.85,316,1,5,0,1.6094379124341003,about_to_lose
14239,2380.85,43,11,993,7,6.893656354602635,runners_up
18125,1142.99,29,4,804,1,6.688354713946762,runners_up
13328,1308.48,316,1,680,0,6.522092798170152,runners_up
15549,1689.51,77,3,695,10,6.529418838262226,runners_up
15864,1936.3200000000002,22,6,1192,148,6.950814768442584,runners_up
14662,771.17,28,4,602,0,6.400257445308821,potentials
17180,796.03,56,4,683,3,6.522092798170152,runners_up
15057,1489.5,275,2,668,0,6.504288173536645,runners_up
12574,182.45000000000002,315,1,59,0,4.07753744390572,at_risk
13330,1140.93,92,3,751,0,6.621405651764134,runners_up
13552,3740.07,66,12,1417,31,7.234177179749849,runners_up
12853,1957.1000000000001,134,6,800,18,6.661854740545311,runners_up
13538,1280.85,43,7,175,0,5.1647859739235145,about_to_sleep
16755,1496.83,114,3,1064,6,6.964135612418245,runners_up
14133,605.64,129,3,348,6,5.834810737062605,need_attention
16523,9418.470000000001,1,21,4265,32,8.350666240520924,insiders
14659,2529.93,8,9,1195,12,7.075808863978387,runners_up
13141,2388.75,84,5,1548,1,7.344072850573066,runners_up
15365,2314.32,25,7,1084,325,6.63200177739563,runners_up
13707,806.41,267,2,351,0,5.860786223465865,potentials
18800,1264.34,315,1,332,0,5.805134968916488,need_attention
18802,1327.67,315,1,344,0,5.840641657373398,need_attention
13709,6328.05,3,13,3516,15,8.160803920954665,insiders
17329,523.11,14,2,142,0,4.955827057601261,about_to_sleep
18839,1.25,315,1,1,0,0.0,at_risk
14805,554.65,15,4,115,0,4.74493212836325,about_to_sleep
16897,289.78,299,2,73,15,4.060443010546419,at_risk
15579,348.6,68,2,120,0,4.787491742782046,about_to_sleep
14595,1740.6,19,6,978,0,6.885509670034818,runners_up
13161,112.75,313,1,29,0,3.367295829986474,about_to_lose
15415,572.8100000000001,313,1,575,0,6.354370040797351,promising
17431,403.3,313,1,292,0,5.676753802268282,need_attention
17463,1896.41,16,5,1095,5,6.993932975223189,runners_up
14502,2467.63,19,11,1482,15,7.2909747781429814,runners_up
12528,1645.48,9,6,740,6,6.598509028614515,runners_up
18840,1090.78,312,1,314,0,5.749392985908253,need_attention
18841,488.55,312,1,105,0,4.653960350157523,about_to_sleep
18842,509.5,312,1,101,0,4.61512051684126,at_risk
18843,661.42,312,1,164,0,5.099866427824199,about_to_sleep
15448,494.64,312,1,232,0,5.44673737166631,need_attention
17314,2527.92,24,8,1896,12,7.5411524551363085,runners_up
17373,646.92,40,4,408,0,6.0112671744041615,potentials
18145,2861.55,12,4,2625,0,7.872836175025724,insiders
18844,1302.57,312,1,301,0,5.707110264748875,need_attention
14467,598.76,17,4,278,0,5.627621113690637,need_attention
12908,750.0,176,2,1200,600,6.396929655216146,potentials
15144,6580.44,8,17,3050,24,8.014996894348302,insiders
14776,2538.3,51,11,3134,446,7.89655270164304,insiders
16403,177.5,312,1,114,11,4.634728988229636,about_to_sleep
16407,2126.93,12,10,1124,0,7.024649030453636,runners_up
17619,218.52,312,1,127,0,4.844187086458591,about_to_sleep
12778,693.23,19,6,817,0,6.705639094860003,runners_up
17256,240.0,107,2,141,0,4.948759890378168,about_to_sleep
17604,309.36,217,2,169,0,5.1298987149230735,about_to_sleep
14006,962.19,115,3,641,0,6.46302945692067,runners_up
13600,219.52,312,1,324,0,5.780743515792329,need_attention
15058,2124.9900000000002,25,11,1069,0,6.974478911025045,runners_up
17147,1714.59,22,4,882,4,6.777646593635117,runners_up
13881,17159.52,3,20,10118,56,9.216521231051264,insiders
16612,1187.66,32,4,506,0,6.226536669287466,potentials
18847,582.6899999999999,311,1,140,0,4.941642422609304,about_to_sleep
17356,178.22,311,1,166,0,5.111987788356544,about_to_sleep
12477,13219.74,22,6,3653,33,8.194229304819817,insiders
12836,2612.86,59,4,1064,0,6.96979066990159,runners_up
13939,568.55,23,3,847,4,6.736966958001855,runners_up
16745,7194.3,86,17,6735,8,8.813884558025606,insiders
18848,76.45,311,1,20,0,2.995732273553991,about_to_lose
13606,280.53999999999996,29,3,279,0,5.631211781821365,need_attention
13494,316.26000000000005,311,1,162,0,5.087596335232384,about_to_sleep
12929,117.85,311,1,37,1,3.58351893845611,about_to_lose
18851,134.48,311,1,78,0,4.356708826689592,at_risk
16419,972.23,112,6,436,1,6.075346031088684,potentials
17035,433.53000000000003,245,2,229,28,5.303304908059076,need_attention
15203,1827.8,25,6,1753,0,7.469083884921234,runners_up
18852,21.0,311,1,50,0,3.912023005428146,at_risk
16515,1627.13,52,5,833,0,6.725033642166843,runners_up
12373,324.6,311,1,196,0,5.278114659230517,about_to_sleep
18202,1396.99,199,3,581,0,6.364750756851911,potentials
12775,1281.04,17,5,870,24,6.740519359606223,runners_up
14549,289.24,311,1,136,0,4.912654885736052,about_to_sleep
15981,3408.48,24,8,1866,0,7.531552381407289,runners_up
16110,1337.48,45,3,733,0,6.597145701886651,runners_up
17376,203.2,70,2,86,0,4.454347296253507,at_risk
18859,1567.51,311,1,531,0,6.274762021241939,promising
13110,1488.67,31,7,388,4,5.950642552587727,potentials
16716,901.2,266,2,120,76,3.784189633918261,need_attention
12676,1091.39,24,6,664,0,6.498282149476434,runners_up
15940,35.8,311,1,4,0,1.3862943611198906,about_to_lose
15971,4194.9,17,12,1716,0,7.447751280047908,runners_up
14665,1835.7,60,5,740,240,6.214608098422191,potentials
14457,113.64,310,1,88,0,4.477336814478207,at_risk
15589,478.53000000000003,255,3,243,1,5.488937726156687,need_attention
14411,1063.0,310,1,196,0,5.278114659230517,about_to_sleep
18860,161.56,310,1,144,0,4.969813299576001,about_to_sleep
17560,854.95,94,4,635,0,6.453624998892692,runners_up
15226,154.41,310,1,71,0,4.2626798770413155,at_risk
14460,434.34,110,3,881,12,6.767343125265392,runners_up
16156,3122.04,8,9,1308,37,7.147559271189454,runners_up
13728,1016.14,36,6,458,0,6.126869184114185,potentials
18862,287.16,310,1,43,0,3.7612001156935624,at_risk
18863,414.83,310,1,92,0,4.5217885770490405,at_risk
18864,381.02,310,1,59,0,4.07753744390572,at_risk
18865,787.42,310,1,142,0,4.955827057601261,about_to_sleep
14127,709.71,122,3,321,0,5.771441123130016,need_attention
16378,362.95,247,3,267,0,5.58724865840025,need_attention
13894,564.62,23,3,354,15,5.82600010738045,potentials
13824,1698.94,32,5,768,0,6.643789733147672,runners_up
18250,349.27,310,1,199,1,5.288267030694535,about_to_sleep
15270,2379.49,15,7,1521,62,7.285506548522785,runners_up
18866,1166.65,310,1,309,0,5.733341276897746,need_attention
14188,2054.36,30,6,1162,17,7.0431599159883405,runners_up
18017,523.0,81,3,300,0,5.703782474656201,need_attention
18868,15.0,310,1,4,0,1.3862943611198906,about_to_lose
15421,950.36,58,4,500,0,6.214608098422191,potentials
17446,120.9,176,2,198,0,5.288267030694535,about_to_sleep
12414,442.41,217,3,297,0,5.6937321388027,need_attention
14798,173.74,52,3,150,0,5.0106352940962555,about_to_sleep
12990,409.5,31,3,200,0,5.298317366548036,about_to_sleep
12350,294.4,310,1,196,0,5.278114659230517,about_to_sleep
16992,1614.31,10,5,860,3,6.75343791859778,runners_up
17337,2026.42,151,4,1268,29,7.122059881629142,runners_up
16405,167.25,302,2,187,0,5.231108616854587,about_to_sleep
17071,2429.03,28,9,1197,15,7.074963197966044,runners_up
13873,389.6,119,3,140,2,4.927253685157205,about_to_sleep
17362,312.23,239,2,191,0,5.25227342804663,about_to_sleep
13394,2520.02,1,8,2392,176,7.703459047867175,insiders
12502,2995.87,95,5,794,0,6.677083461247136,runners_up
16333,26626.8,7,22,32184,0,10.379224713629624,insiders
16030,331.24,309,1,283,0,5.645446897643238,need_attention
14044,652.82,26,4,308,0,5.730099782973574,need_attention
18873,1127.3,309,1,284,0,5.648974238161206,need_attention
13800,558.32,309,1,331,0,5.802118375377063,need_attention
17672,3178.17,50,2,1690,18,7.421775793644647,runners_up
12464,957.05,10,8,95,0,4.553876891600541,at_risk
13581,118.0,309,1,30,0,3.4011973816621555,about_to_lose
14540,996.26,9,3,421,0,6.042632833682381,potentials
13539,631.34,85,3,320,6,5.749392985908253,need_attention
14497,475.37,309,1,235,2,5.4510384535657,need_attention
17507,605.58,261,2,359,0,5.883322388488279,potentials
13208,1199.42,59,5,768,0,6.643789733147672,runners_up
17334,307.02,302,2,315,1,5.749392985908253,need_attention
18874,663.17,308,1,137,0,4.919980925828125,about_to_sleep
18875,450.38,308,1,110,0,4.700480365792417,about_to_sleep
13871,6403.25,22,13,2806,5,7.937731775260109,insiders
16938,2736.38,8,4,2540,1515,6.932447891572509,runners_up
12754,3010.74,235,3,6481,0,8.776630098427717,insiders
12410,533.33,308,2,207,2,5.3230099791384085,about_to_sleep
18877,1539.71,308,1,433,0,6.07073772800249,promising
17929,843.0,11,4,108,1,4.672828834461906,about_to_sleep
14778,730.86,127,2,306,0,5.723585101952381,need_attention
17517,153.94,308,1,102,0,4.624972813284271,at_risk
17226,393.49,308,1,406,0,6.0063531596017325,promising
13137,3650.41,10,8,2226,0,7.70796153183549,insiders
13725,1980.56,49,8,806,147,6.490723534502507,runners_up
13309,1456.79,7,5,1544,0,7.342131730584722,runners_up
12842,1118.99,70,2,547,0,6.304448802421981,potentials
16109,611.88,218,2,612,0,6.416732282512326,potentials
18880,462.64,308,1,97,0,4.574710978503383,at_risk
18881,475.68,308,1,91,0,4.51085950651685,at_risk
17291,550.8000000000001,308,1,72,0,4.276666119016055,at_risk
18882,2461.98,308,1,565,0,6.336825731146441,promising
15090,381.32,308,1,208,0,5.337538079701318,about_to_sleep
15199,1268.7,59,4,396,0,5.981414211254481,potentials
13911,2580.91,57,9,2731,0,7.912423121473705,insiders
14194,11349.52,4,21,5840,57,8.662677858158219,insiders
14842,2824.69,43,4,1166,20,7.044032897274685,runners_up
18891,12.7,308,1,3,0,1.0986122886681098,about_to_lose
13584,142.4,306,1,37,0,3.6109179126442243,about_to_lose
17105,665.78,159,2,693,0,6.541029999189903,runners_up
14438,131.9,306,1,82,0,4.406719247264253,at_risk
12956,108.07,306,1,34,0,3.5263605246161616,about_to_lose
15781,345.46,25,3,180,2,5.181783550292085,about_to_sleep
14410,1104.07,92,9,569,268,5.707110264748875,potentials
14600,393.33000000000004,305,1,125,0,4.8283137373023015,about_to_sleep
17302,1135.63,14,5,575,2,6.35088571671474,potentials
17613,4559.150000000001,22,14,2496,26,7.8119734296220225,insiders
13334,3536.82,82,3,1774,0,7.480992162869525,runners_up
13955,322.96,154,2,154,0,5.0369526024136295,about_to_sleep
17162,1715.46,28,10,1001,1,6.907755278982137,runners_up
18901,1046.23,305,1,266,0,5.583496308781699,need_attention
17774,1225.41,96,4,512,1,6.236369590203704,potentials
13809,155.05,305,1,29,0,3.367295829986474,about_to_lose
15407,1056.44,33,4,558,0,6.324358962381311,potentials
15577,258.88,151,3,89,0,4.48863636973214,at_risk
18902,1063.36,305,1,287,0,5.659482215759621,need_attention
16332,1593.2,28,7,801,8,6.675823221634848,runners_up
14048,409.93,305,1,288,14,5.6131281063880705,need_attention
18903,7.95,305,1,1,0,0.0,at_risk
18904,7.95,305,1,1,0,0.0,at_risk
14475,925.85,71,3,447,19,6.059123195581797,potentials
15797,2192.4,113,3,872,0,6.77078942390898,runners_up
17859,148.21,304,1,127,0,4.844187086458591,about_to_sleep
18908,1040.03,304,1,260,0,5.560681631015528,need_attention
12576,1315.83,35,5,967,3,6.871091294610546,runners_up
18909,2347.39,304,1,551,0,6.311734809152915,promising
18910,353.53,304,1,93,0,4.532599493153256,at_risk
18911,426.68,304,1,86,0,4.454347296253507,at_risk
15753,79.2,304,1,144,0,4.969813299576001,about_to_sleep
12599,888.58,29,7,948,0,6.854354502255021,runners_up
18913,10.2,304,1,12,0,2.4849066497880004,about_to_lose
18914,345.25,304,1,67,0,4.204692619390966,at_risk
18915,1409.34,304,1,362,0,5.8916442118257715,promising
14562,5074.77,3,18,1834,161,7.422373700986824,runners_up
16951,1277.75,134,3,1318,12,7.174724309836376,runners_up
16998,295.0,149,4,76,2,4.30406509320417,at_risk
